,date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
42039,2022-02-09,Wisconsin,9746586.0,10847385.0,4114314.0,63.98,167.4,3725291.0,70.66,186.3,9253.0,9768.0,1678.0,0.899,1989169.0,34.16
42040,2022-02-10,Wisconsin,9756060.0,10856185.0,4116297.0,64.03,167.56,3728134.0,70.7,186.45,9474.0,9386.0,1612.0,0.899,1993761.0,34.24
42041,2022-02-11,Wisconsin,9765595.0,10890285.0,4118029.0,64.08,167.72,3731103.0,70.73,187.04,9535.0,9057.0,1556.0,0.897,1998043.0,34.32
42042,2022-02-12,Wisconsin,9774402.0,10895685.0,4119851.0,64.13,167.87,3733697.0,70.76,187.13,8807.0,8508.0,1461.0,0.897,2002231.0,34.39
42043,2022-02-13,Wisconsin,9783535.0,10895685.0,4121582.0,64.18,168.03,3736571.0,70.79,187.13,9133.0,8079.0,1388.0,0.898,2006645.0,34.46
42044,2022-02-14,Wisconsin,9788110.0,10895685.0,4122430.0,64.2,168.11,3738069.0,70.8,187.13,4575.0,7768.0,1334.0,0.898,2008780.0,34.5
42045,2022-02-15,Wisconsin,9790756.0,10920385.0,4122989.0,64.22,168.16,3738944.0,70.81,187.56,2646.0,7632.0,1311.0,0.897,2010092.0,34.52
42046,2022-02-16,Wisconsin,9796980.0,10921585.0,4124357.0,64.25,168.26,3740680.0,70.84,187.58,6224.0,7199.0,1236.0,0.897,2013107.0,34.58
42047,2022-02-17,Wisconsin,9807057.0,11006845.0,4126294.0,64.29,168.44,3743051.0,70.87,189.04,10077.0,7285.0,1251.0,0.891,2016824.0,34.64
42048,2022-02-18,Wisconsin,9814571.0,11016745.0,4127646.0,64.33,168.56,3745359.0,70.89,189.21,7514.0,6997.0,1202.0,0.891,2020288.0,34.7
42049,2022-02-19,Wisconsin,9822252.0,11027045.0,4129254.0,64.37,168.7,3747663.0,70.92,189.39,7681.0,6836.0,1174.0,0.891,2023899.0,34.76
42050,2022-02-20,Wisconsin,,,,,,,,,,5545.0,952.0,,,
42051,2022-02-21,Wisconsin,,,,,,,,,,4906.0,843.0,,,
42052,2022-02-22,Wisconsin,9822551.0,11041945.0,4129526.0,64.37,168.7,3747815.0,70.92,189.64,,4542.0,780.0,0.89,2024078.0,34.76
42053,2022-02-23,Wisconsin,9841313.0,11043045.0,4132923.0,64.47,169.02,3753447.0,70.98,189.66,18762.0,6333.0,1088.0,0.891,2033044.0,34.92
42054,2022-02-24,Wisconsin,9846287.0,11050945.0,4133936.0,64.49,169.11,3754939.0,71.0,189.8,4974.0,5604.0,962.0,0.891,2035373.0,34.96
42055,2022-02-25,Wisconsin,9846464.0,11080645.0,4134049.0,64.49,169.11,3755043.0,71.0,190.31,177.0,4556.0,782.0,0.889,2035509.0,34.96
42056,2022-02-26,Wisconsin,9858587.0,11082845.0,4136395.0,64.55,169.32,3758625.0,71.04,190.35,12123.0,5191.0,892.0,0.89,2041064.0,35.06
42057,2022-02-27,Wisconsin,,,,,,,,,,5870.0,1008.0,,,
42058,2022-02-28,Wisconsin,9868295.0,11094245.0,4138215.0,64.61,169.49,3761636.0,71.07,190.54,,6549.0,1125.0,0.889,2045547.0,35.13
42059,2022-03-01,Wisconsin,9869933.0,11098045.0,4138386.0,64.61,169.52,3762012.0,71.08,190.61,1638.0,6769.0,1163.0,0.889,2046329.0,35.15
42060,2022-03-02,Wisconsin,9874712.0,11099845.0,4139400.0,64.64,169.6,3763402.0,71.09,190.64,4779.0,4771.0,819.0,0.89,2048517.0,35.18
42061,2022-03-03,Wisconsin,9880774.0,11106345.0,4140595.0,64.66,169.7,3765007.0,71.11,190.75,6062.0,4927.0,846.0,0.89,2051356.0,35.23
42062,2022-03-04,Wisconsin,9887189.0,11114045.0,4141717.0,64.69,169.81,3766565.0,71.13,190.88,6415.0,5818.0,999.0,0.89,2054782.0,35.29
42063,2022-03-05,Wisconsin,9892155.0,11118845.0,4142743.0,64.71,169.9,3767931.0,71.15,190.97,4966.0,4795.0,824.0,0.89,2057073.0,35.33
42064,2022-03-06,Wisconsin,9897487.0,11118845.0,4143816.0,64.74,169.99,3769307.0,71.17,190.97,5332.0,4864.0,835.0,0.89,2059739.0,35.38
42065,2022-03-07,Wisconsin,9899988.0,11118845.0,4144292.0,64.75,170.03,3770067.0,71.18,190.97,2501.0,4528.0,778.0,0.89,2060949.0,35.4
42066,2022-03-08,Wisconsin,9901313.0,11119645.0,4144572.0,64.76,170.05,3770480.0,71.18,190.98,1325.0,4483.0,770.0,0.89,2061609.0,35.41
42067,2022-03-09,Wisconsin,9905439.0,11120245.0,4145403.0,64.78,170.13,3771502.0,71.2,190.99,4126.0,4390.0,754.0,0.891,2063609.0,35.44
42068,2022-03-10,Wisconsin,9909880.0,11123645.0,4146300.0,64.8,170.2,3772654.0,71.21,191.05,4441.0,4158.0,714.0,0.891,2065816.0,35.48
42069,2022-03-11,Wisconsin,9914338.0,11139045.0,4147072.0,64.82,170.28,3773829.0,71.23,191.31,4458.0,3878.0,666.0,0.89,2067820.0,35.51
42070,2022-03-12,Wisconsin,9923100.0,11139045.0,4148370.0,64.85,170.43,3775755.0,71.25,191.31,8762.0,4421.0,759.0,0.891,2072825.0,35.6
42071,2022-03-13,Wisconsin,9927645.0,11139045.0,4149295.0,64.87,170.51,3776971.0,71.26,191.31,4545.0,4308.0,740.0,0.891,2075031.0,35.64
42072,2022-03-14,Wisconsin,9929440.0,11143045.0,4149649.0,64.88,170.54,3777481.0,71.27,191.38,1795.0,4207.0,723.0,0.891,2075917.0,35.65
42073,2022-03-15,Wisconsin,9930361.0,11164945.0,4149844.0,64.88,170.55,3777764.0,71.27,191.76,921.0,4150.0,713.0,0.889,2076376.0,35.66
42074,2022-03-16,Wisconsin,9933799.0,11169245.0,4150489.0,64.9,170.61,3778622.0,71.28,191.83,3438.0,4051.0,696.0,0.889,2078078.0,35.69
42075,2022-03-17,Wisconsin,9937464.0,11174245.0,4151205.0,64.91,170.68,3779552.0,71.3,191.92,3665.0,3941.0,677.0,0.889,2079856.0,35.72
42076,2022-03-18,Wisconsin,9941152.0,11183945.0,4151849.0,64.93,170.74,3780383.0,71.31,192.08,3688.0,3831.0,658.0,0.889,2081567.0,35.75
42077,2022-03-19,Wisconsin,9945140.0,11183945.0,4152625.0,64.95,170.81,3781421.0,71.32,192.08,3988.0,3149.0,541.0,0.889,2083497.0,35.78
42078,2022-03-20,Wisconsin,9945252.0,11183945.0,4152712.0,64.95,170.81,3781466.0,71.32,192.08,112.0,2515.0,432.0,0.889,2083569.0,35.79
42079,2022-03-21,Wisconsin,9945300.0,11183945.0,4152783.0,64.95,170.81,3781521.0,71.32,192.08,48.0,2266.0,389.0,0.889,2083629.0,35.79
42080,2022-03-22,Wisconsin,9951724.0,11183945.0,4153928.0,64.97,170.92,3783053.0,71.34,192.08,6424.0,3052.0,524.0,0.89,2086814.0,35.84
42081,2022-03-23,Wisconsin,9954801.0,11189445.0,4154568.0,64.99,170.97,3783759.0,71.35,192.18,3077.0,3000.0,515.0,0.89,2088317.0,35.87
42082,2022-03-24,Wisconsin,9958715.0,11193045.0,4155361.0,65.0,171.04,3784664.0,71.37,192.24,3914.0,3036.0,521.0,0.89,2090271.0,35.9
42083,2022-03-25,Wisconsin,9962350.0,11201745.0,4156109.0,65.02,171.1,3785590.0,71.38,192.39,3635.0,3028.0,520.0,0.889,2092059.0,35.93
42084,2022-03-26,Wisconsin,9965847.0,11208045.0,4156788.0,65.03,171.16,3786455.0,71.39,192.5,3497.0,2958.0,508.0,0.889,2093759.0,35.96
42085,2022-03-27,Wisconsin,9969775.0,11208545.0,4157567.0,65.05,171.23,3787412.0,71.41,192.51,3928.0,3503.0,602.0,0.889,2095705.0,35.99
42086,2022-03-28,Wisconsin,9969800.0,11208545.0,4157607.0,65.05,171.23,3787426.0,71.41,192.51,25.0,3500.0,601.0,0.889,2095737.0,35.99
42087,2022-03-29,Wisconsin,9971966.0,11213145.0,4158037.0,65.06,171.27,3787966.0,71.41,192.59,2166.0,2892.0,497.0,0.889,2096816.0,36.01
42088,2022-03-30,Wisconsin,9974930.0,11214045.0,4158635.0,65.07,171.32,3788693.0,71.42,192.6,2964.0,2876.0,494.0,0.89,2098237.0,36.04
42089,2022-03-31,Wisconsin,9978467.0,11219245.0,4159366.0,65.09,171.38,3789564.0,71.44,192.69,3537.0,2822.0,485.0,0.889,2099941.0,36.07
42090,2022-04-01,Wisconsin,9983053.0,11219245.0,4160026.0,65.1,171.46,3790402.0,71.45,192.69,4586.0,2958.0,508.0,0.89,2101568.0,36.09
42091,2022-04-02,Wisconsin,9990247.0,11246145.0,4160843.0,65.12,171.58,3791360.0,71.46,193.15,7194.0,3486.0,599.0,0.888,2103292.0,36.12
42092,2022-04-03,Wisconsin,9990495.0,11246145.0,4161068.0,65.12,171.59,3791523.0,71.47,193.15,248.0,2960.0,508.0,0.888,2103450.0,36.13
42093,2022-04-04,Wisconsin,10005974.0,11246145.0,4162162.0,65.14,171.85,3792884.0,71.48,193.15,15479.0,5168.0,888.0,0.89,2105999.0,36.17
42094,2022-04-05,Wisconsin,10008962.0,11261145.0,4162469.0,65.15,171.9,3793153.0,71.49,193.41,2988.0,5285.0,908.0,0.889,2106417.0,36.18
42095,2022-04-06,Wisconsin,10016320.0,11279645.0,4163263.0,65.16,172.03,3793975.0,71.5,193.73,7358.0,5913.0,1016.0,0.888,2107832.0,36.2
42096,2022-04-07,Wisconsin,10026729.0,11289345.0,4164155.0,65.18,172.21,3795002.0,71.52,193.89,10409.0,6895.0,1184.0,0.888,2109389.0,36.23
42097,2022-04-08,Wisconsin,10037475.0,11332145.0,4164987.0,65.19,172.39,3795916.0,71.53,194.63,10746.0,7775.0,1335.0,0.886,2110996.0,36.26
42098,2022-04-09,Wisconsin,10049224.0,11332145.0,4165982.0,65.21,172.59,3796926.0,71.55,194.63,11749.0,8425.0,1447.0,0.887,2112588.0,36.28
42099,2022-04-10,Wisconsin,10061767.0,11355545.0,4167001.0,65.23,172.81,3797991.0,71.57,195.03,12543.0,10182.0,1749.0,0.886,2114351.0,36.31
42100,2022-04-11,Wisconsin,10068039.0,11355545.0,4167397.0,65.24,172.92,3798478.0,71.57,195.03,6272.0,8866.0,1523.0,0.887,2115093.0,36.33
42101,2022-04-12,Wisconsin,10071132.0,11390845.0,4167646.0,65.24,172.97,3798711.0,71.58,195.64,3093.0,8881.0,1525.0,0.884,2115484.0,36.33
42102,2022-04-13,Wisconsin,10081053.0,11401245.0,4168548.0,65.26,173.14,3799589.0,71.59,195.82,9921.0,9248.0,1588.0,0.884,2116978.0,36.36
42103,2022-04-14,Wisconsin,10104434.0,11413345.0,4170108.0,65.34,173.54,3804298.0,71.62,196.02,23381.0,11101.0,1907.0,0.885,2121725.0,36.44
42104,2022-04-15,Wisconsin,10118706.0,11430645.0,4171100.0,65.36,173.79,3805334.0,71.64,196.32,14272.0,11604.0,1993.0,0.885,2123481.0,36.47
42105,2022-04-16,Wisconsin,,,,,,,,,,10938.0,1879.0,,,
42106,2022-04-17,Wisconsin,10132871.0,11445545.0,4172343.0,65.38,174.03,3806553.0,71.66,196.58,,10158.0,1745.0,0.885,2125364.0,36.5
42107,2022-04-18,Wisconsin,10132953.0,11445545.0,4172464.0,65.38,174.03,3806607.0,71.66,196.58,82.0,9273.0,1593.0,0.885,2125413.0,36.5
42108,2022-04-19,Wisconsin,10152214.0,11474845.0,4173556.0,65.4,174.36,3807953.0,71.68,197.08,19261.0,11583.0,1989.0,0.885,2127886.0,36.55
42109,2022-04-20,Wisconsin,10160655.0,11505145.0,4174308.0,65.41,174.51,3808711.0,71.69,197.6,8441.0,11372.0,1953.0,0.883,2129101.0,36.57
42110,2022-04-21,Wisconsin,10174992.0,11520045.0,4175222.0,65.43,174.75,3809686.0,71.71,197.86,14337.0,10080.0,1731.0,0.883,2130908.0,36.6
42111,2022-04-22,Wisconsin,,,,,,,,,,9850.0,1692.0,,,
42112,2022-04-23,Wisconsin,10200317.0,11572845.0,4177004.0,65.46,175.19,3811557.0,71.74,198.76,,10647.0,1829.0,0.881,2134152.0,36.65
42113,2022-04-24,Wisconsin,10212459.0,11573345.0,4177919.0,65.48,175.4,3812498.0,71.76,198.77,12142.0,11370.0,1953.0,0.882,2135824.0,36.68
42114,2022-04-25,Wisconsin,10216813.0,11573345.0,4178212.0,65.48,175.47,3812811.0,71.76,198.77,4354.0,11980.0,2058.0,0.883,2136384.0,36.69
42115,2022-04-26,Wisconsin,10218754.0,11608145.0,4178446.0,65.49,175.51,3813018.0,71.76,199.37,1941.0,9506.0,1633.0,0.88,2136676.0,36.7
42116,2022-04-27,Wisconsin,10227256.0,11611045.0,4179171.0,65.5,175.65,3813792.0,71.78,199.42,8502.0,9514.0,1634.0,0.881,2137943.0,36.72
42117,2022-04-28,Wisconsin,,,,,,,,,,9280.0,1594.0,,,
42118,2022-04-29,Wisconsin,10252646.0,11654545.0,4180949.0,65.53,176.09,3815607.0,71.81,200.17,,9284.0,1595.0,0.88,2141338.0,36.78
42119,2022-04-30,Wisconsin,10265957.0,11697545.0,4181818.0,65.55,176.32,3816557.0,71.82,200.9,13311.0,9377.0,1610.0,0.878,2143050.0,36.81
42120,2022-05-01,Wisconsin,10266440.0,11697645.0,4182054.0,65.55,176.33,3816761.0,71.83,200.91,483.0,7712.0,1325.0,0.878,2143172.0,36.81
42121,2022-05-02,Wisconsin,10266513.0,11697645.0,4182104.0,65.55,176.33,3816806.0,71.83,200.91,73.0,7100.0,1219.0,0.878,2143202.0,36.81
42122,2022-05-03,Wisconsin,10282234.0,11706045.0,4183035.0,65.57,176.6,3817868.0,71.84,201.05,15721.0,9069.0,1558.0,0.878,2145465.0,36.85
42123,2022-05-04,Wisconsin,10291061.0,11708645.0,4183762.0,65.58,176.75,3818605.0,71.86,201.1,8827.0,9115.0,1565.0,0.879,2146765.0,36.87
42124,2022-05-05,Wisconsin,10302747.0,11715645.0,4184622.0,65.6,176.95,3819467.0,71.87,201.22,11686.0,8971.0,1541.0,0.879,2148369.0,36.9
42125,2022-05-06,Wisconsin,10312688.0,11748845.0,4185360.0,65.61,177.12,3820271.0,71.88,201.79,9941.0,8577.0,1473.0,0.878,2149715.0,36.92
42126,2022-05-07,Wisconsin,10320774.0,11753445.0,4185971.0,65.63,177.26,3821001.0,71.89,201.86,8086.0,7831.0,1345.0,0.878,2150902.0,36.94
42127,2022-05-08,Wisconsin,10331234.0,11753545.0,4186773.0,65.64,177.44,3821900.0,71.91,201.87,10460.0,9256.0,1590.0,0.879,2152429.0,36.97
42128,2022-05-09,Wisconsin,10334809.0,11753545.0,4187038.0,65.65,177.5,3822187.0,71.91,201.87,3575.0,9757.0,1676.0,0.879,2152928.0,36.98
42129,2022-05-10,Wisconsin,10336316.0,11797545.0,4187258.0,65.65,177.53,3822354.0,71.92,202.62,1507.0,7726.0,1327.0,0.876,2153189.0,36.98
42130,2022-05-11,Wisconsin,,,,,,,,,,7785.0,1337.0,,,
42131,2022-05-12,Wisconsin,10354795.0,11811845.0,4188693.0,65.68,177.84,3823981.0,71.94,202.87,,7435.0,1277.0,0.877,2155848.0,37.03
42132,2022-05-13,Wisconsin,10364410.0,11835945.0,4189427.0,65.69,178.01,3824799.0,71.95,203.28,9615.0,7389.0,1269.0,0.876,2157134.0,37.05
42133,2022-05-14,Wisconsin,10374476.0,11840545.0,4190159.0,65.7,178.18,3825601.0,71.97,203.36,10066.0,7672.0,1318.0,0.876,2158566.0,37.07
42134,2022-05-15,Wisconsin,10374879.0,11840545.0,4190336.0,65.71,178.19,3825747.0,71.97,203.36,403.0,6235.0,1071.0,0.876,2158664.0,37.07
42135,2022-05-16,Wisconsin,10374957.0,11840545.0,4190376.0,65.71,178.19,3825795.0,71.97,203.36,78.0,5735.0,985.0,0.876,2158680.0,37.08
42136,2022-05-17,Wisconsin,10389715.0,11859445.0,4191367.0,65.73,178.44,3826885.0,71.99,203.69,14758.0,7628.0,1310.0,0.876,2160745.0,37.11
42137,2022-05-18,Wisconsin,10397453.0,11866445.0,4192013.0,65.74,178.58,3827525.0,72.0,203.81,7738.0,7414.0,1273.0,0.876,2161941.0,37.13
42138,2022-05-19,Wisconsin,10407703.0,11874945.0,4192833.0,65.75,178.75,3828435.0,72.01,203.95,10250.0,7558.0,1298.0,0.876,2163431.0,37.16
42139,2022-05-20,Wisconsin,10418081.0,11901145.0,4193402.0,65.77,178.93,3829207.0,72.02,204.4,10378.0,7667.0,1317.0,0.875,2164803.0,37.18
42140,2022-05-21,Wisconsin,10428350.0,11909545.0,4194199.0,65.78,179.11,3830009.0,72.04,204.55,10269.0,7696.0,1322.0,0.876,2166302.0,37.21
42141,2022-05-22,Wisconsin,10428841.0,11909645.0,4194411.0,65.78,179.11,3830163.0,72.04,204.55,491.0,7709.0,1324.0,0.876,2166418.0,37.21
42142,2022-05-23,Wisconsin,10428841.0,11909645.0,4194444.0,65.78,179.11,3830176.0,72.04,204.55,0.0,7698.0,1322.0,0.876,2166429.0,37.21
42143,2022-05-24,Wisconsin,10446243.0,11931245.0,4195852.0,65.8,179.41,3831343.0,72.06,204.92,17402.0,8075.0,1387.0,0.876,2169258.0,37.26
42144,2022-05-25,Wisconsin,10454779.0,11933445.0,4196571.0,65.82,179.56,3832037.0,72.08,204.96,8536.0,8189.0,1406.0,0.876,2170688.0,37.28
42145,2022-05-26,Wisconsin,10466258.0,11949445.0,4197442.0,65.83,179.76,3832897.0,72.09,205.23,11479.0,8365.0,1437.0,0.876,2172426.0,37.31
42146,2022-05-27,Wisconsin,10478662.0,11975845.0,4198261.0,65.85,179.97,3833900.0,72.1,205.68,12404.0,8654.0,1486.0,0.875,2174394.0,37.35
42147,2022-05-28,Wisconsin,,,,,,,,,,7549.0,1297.0,,,
42148,2022-05-29,Wisconsin,,,,,,,,,,7840.0,1347.0,,,
42149,2022-05-30,Wisconsin,,,,,,,,,,8201.0,1409.0,,,
42150,2022-05-31,Wisconsin,10488778.0,11985845.0,4199126.0,65.86,180.14,3834768.0,72.12,205.86,,6076.0,1044.0,0.875,2176095.0,37.37
42151,2022-06-01,Wisconsin,10502877.0,12026545.0,4200195.0,65.88,180.39,3835941.0,72.14,206.56,14099.0,6871.0,1180.0,0.873,2179222.0,37.43
42152,2022-06-02,Wisconsin,10509357.0,12038145.0,4200761.0,65.89,180.5,3836568.0,72.15,206.75,6480.0,6157.0,1057.0,0.873,2180406.0,37.45
42153,2022-06-03,Wisconsin,10518377.0,12066545.0,4201292.0,65.9,180.65,3837219.0,72.16,207.24,9020.0,5674.0,975.0,0.872,2182053.0,37.48
42154,2022-06-04,Wisconsin,10526787.0,12087845.0,4201917.0,65.92,180.8,3837868.0,72.17,207.61,8410.0,6514.0,1119.0,0.871,2183578.0,37.5
42155,2022-06-05,Wisconsin,10534730.0,12088245.0,4202576.0,65.93,180.93,3838584.0,72.18,207.61,7943.0,7287.0,1252.0,0.871,2185131.0,37.53
42156,2022-06-06,Wisconsin,10537815.0,12088245.0,4202824.0,65.93,180.99,3838877.0,72.18,207.61,3085.0,7367.0,1265.0,0.872,2185907.0,37.54
42157,2022-06-07,Wisconsin,10539213.0,12126545.0,4203030.0,65.94,181.01,3839073.0,72.19,208.27,1398.0,7205.0,1237.0,0.869,2186333.0,37.55
42158,2022-06-08,Wisconsin,10545438.0,12131445.0,4203670.0,65.95,181.12,3839746.0,72.2,208.36,6225.0,6080.0,1044.0,0.869,2187661.0,37.57
42159,2022-06-09,Wisconsin,10553355.0,12141945.0,4204418.0,65.96,181.25,3840461.0,72.21,208.54,7917.0,6285.0,1079.0,0.869,2189248.0,37.6
42160,2022-06-10,Wisconsin,10560581.0,12165345.0,4204994.0,65.97,181.38,3841087.0,72.22,208.94,7226.0,6029.0,1035.0,0.868,2190677.0,37.62
42161,2022-06-11,Wisconsin,10568314.0,12171545.0,4205679.0,65.98,181.51,3841773.0,72.23,209.05,7733.0,5932.0,1019.0,0.868,2192160.0,37.65
42162,2022-06-12,Wisconsin,10568652.0,12171745.0,4205811.0,65.98,181.52,3841875.0,72.23,209.05,338.0,4846.0,832.0,0.868,2192246.0,37.65
42163,2022-06-13,Wisconsin,10568699.0,12171745.0,4205844.0,65.98,181.52,3841898.0,72.24,209.05,47.0,4412.0,758.0,0.868,2192259.0,37.65
42164,2022-06-14,Wisconsin,10579332.0,12198845.0,4206652.0,66.0,181.7,3842734.0,72.25,209.51,10633.0,5731.0,984.0,0.867,2194786.0,37.7
42165,2022-06-15,Wisconsin,10584463.0,12200445.0,4207127.0,66.01,181.79,3843161.0,72.26,209.54,5131.0,5575.0,958.0,0.868,2195930.0,37.71
42166,2022-06-16,Wisconsin,10591765.0,12207845.0,4207779.0,66.02,181.91,3843762.0,72.27,209.67,7302.0,5487.0,942.0,0.868,2197617.0,37.74
42167,2022-06-17,Wisconsin,,,,,,,,,,5077.0,872.0,,,
42168,2022-06-18,Wisconsin,,,,,,,,,,4595.0,789.0,,,
42169,2022-06-19,Wisconsin,,,,,,,,,,5170.0,888.0,,,
42170,2022-06-20,Wisconsin,,,,,,,,,,5786.0,994.0,,,
42171,2022-06-21,Wisconsin,,,,,,,,,,4889.0,840.0,,,
42172,2022-06-22,Wisconsin,10617915.0,12289645.0,4210249.0,66.06,182.36,3846186.0,72.31,211.07,,4779.0,821.0,0.864,2203519.0,37.85
42173,2022-06-23,Wisconsin,,,,,,,,,,4368.0,750.0,,,
42174,2022-06-24,Wisconsin,,,,,,,,,,4377.0,752.0,,,
42175,2022-06-25,Wisconsin,,,,,,,,,,4386.0,753.0,,,
42176,2022-06-26,Wisconsin,,,,,,,,,,4396.0,755.0,,,
42177,2022-06-27,Wisconsin,,,,,,,,,,4405.0,757.0,,,
42178,2022-06-28,Wisconsin,,,,,,,,,,4414.0,758.0,,,
42179,2022-06-29,Wisconsin,10648880.0,12421145.0,4215615.0,66.11,182.89,3849301.0,72.4,213.33,,4424.0,760.0,0.857,2211820.0,37.99
42180,2022-06-30,Wisconsin,,,,,,,,,,4329.0,744.0,,,
42181,2022-07-01,Wisconsin,,,,,,,,,,4235.0,727.0,,,
42182,2022-07-02,Wisconsin,,,,,,,,,,4141.0,711.0,,,
42183,2022-07-03,Wisconsin,,,,,,,,,,4046.0,695.0,,,
42184,2022-07-04,Wisconsin,,,,,,,,,,3952.0,679.0,,,
42185,2022-07-05,Wisconsin,,,,,,,,,,3858.0,663.0,,,
42186,2022-07-06,Wisconsin,10675225.0,12509445.0,4221352.0,66.15,183.35,3851633.0,72.5,214.85,,3764.0,646.0,0.853,2217347.0,38.08
42187,2022-07-07,Wisconsin,,,,,,,,,,3833.0,658.0,,,
42188,2022-07-08,Wisconsin,,,,,,,,,,3902.0,670.0,,,
42189,2022-07-09,Wisconsin,,,,,,,,,,3971.0,682.0,,,
42190,2022-07-10,Wisconsin,,,,,,,,,,4040.0,694.0,,,
42191,2022-07-11,Wisconsin,,,,,,,,,,4109.0,706.0,,,
42192,2022-07-12,Wisconsin,,,,,,,,,,4179.0,718.0,,,
42193,2022-07-13,Wisconsin,10704960.0,12563045.0,4227662.0,66.21,183.86,3855151.0,72.61,215.77,,4248.0,730.0,0.852,2223332.0,38.19
42194,2022-07-14,Wisconsin,,,,,,,,,,4451.0,764.0,,,
42195,2022-07-15,Wisconsin,,,,,,,,,,4654.0,799.0,,,
42196,2022-07-16,Wisconsin,,,,,,,,,,4858.0,834.0,,,
42197,2022-07-17,Wisconsin,,,,,,,,,,5061.0,869.0,,,
42198,2022-07-18,Wisconsin,,,,,,,,,,5264.0,904.0,,,
42199,2022-07-19,Wisconsin,,,,,,,,,,5467.0,939.0,,,
42200,2022-07-20,Wisconsin,10744653.0,12628245.0,4233968.0,66.27,184.54,3858313.0,72.72,216.89,,5670.0,974.0,0.851,2230266.0,38.3
42201,2022-07-21,Wisconsin,,,,,,,,,,5730.0,984.0,,,
42202,2022-07-22,Wisconsin,,,,,,,,,,5790.0,994.0,,,
42203,2022-07-23,Wisconsin,,,,,,,,,,5850.0,1005.0,,,
42204,2022-07-24,Wisconsin,,,,,,,,,,5910.0,1015.0,,,
42205,2022-07-25,Wisconsin,,,,,,,,,,5970.0,1025.0,,,
42206,2022-07-26,Wisconsin,,,,,,,,,,6029.0,1035.0,,,
42207,2022-07-27,Wisconsin,10787277.0,12698445.0,4239869.0,66.33,185.27,3862058.0,72.82,218.1,,6089.0,1046.0,0.849,2237410.0,38.43
42208,2022-07-28,Wisconsin,,,,,,,,,,5981.0,1027.0,,,
42209,2022-07-29,Wisconsin,,,,,,,,,,5872.0,1009.0,,,
42210,2022-07-30,Wisconsin,,,,,,,,,,5764.0,990.0,,,
42211,2022-07-31,Wisconsin,,,,,,,,,,5656.0,971.0,,,
42212,2022-08-01,Wisconsin,,,,,,,,,,5547.0,953.0,,,
42213,2022-08-02,Wisconsin,,,,,,,,,,5439.0,934.0,,,
42214,2022-08-03,Wisconsin,10824589.0,12783445.0,4244857.0,66.39,185.91,3865589.0,72.91,219.56,,5330.0,915.0,0.847,2244003.0,38.54
42215,2022-08-04,Wisconsin,,,,,,,,,,5174.0,889.0,,,
42216,2022-08-05,Wisconsin,,,,,,,,,,5019.0,862.0,,,
42217,2022-08-06,Wisconsin,,,,,,,,,,4863.0,835.0,,,
42218,2022-08-07,Wisconsin,,,,,,,,,,4707.0,808.0,,,
42219,2022-08-08,Wisconsin,,,,,,,,,,4551.0,782.0,,,
42220,2022-08-09,Wisconsin,,,,,,,,,,4396.0,755.0,,,
42221,2022-08-10,Wisconsin,10854267.0,12873845.0,4249852.0,66.48,186.42,3870986.0,72.99,221.11,,4240.0,728.0,0.843,2250809.0,38.66
42222,2022-08-11,Wisconsin,,,,,,,,,,4206.0,722.0,,,
42223,2022-08-12,Wisconsin,,,,,,,,,,4172.0,717.0,,,
42224,2022-08-13,Wisconsin,,,,,,,,,,4139.0,711.0,,,
42225,2022-08-14,Wisconsin,,,,,,,,,,4105.0,705.0,,,
42226,2022-08-15,Wisconsin,,,,,,,,,,4072.0,699.0,,,
42227,2022-08-16,Wisconsin,,,,,,,,,,4038.0,694.0,,,
42228,2022-08-17,Wisconsin,10882297.0,12942945.0,4254684.0,66.54,186.9,3874511.0,73.07,222.29,,4004.0,688.0,0.841,2257627.0,38.77
42229,2022-08-18,Wisconsin,,,,,,,,,,3952.0,679.0,,,
42230,2022-08-19,Wisconsin,,,,,,,,,,3899.0,670.0,,,
42231,2022-08-20,Wisconsin,,,,,,,,,,3846.0,661.0,,,
42232,2022-08-21,Wisconsin,,,,,,,,,,3794.0,652.0,,,
42233,2022-08-22,Wisconsin,,,,,,,,,,3741.0,643.0,,,
42234,2022-08-23,Wisconsin,,,,,,,,,,3688.0,633.0,,,
42235,2022-08-24,Wisconsin,10907746.0,12992245.0,4259254.0,66.6,187.34,3877760.0,73.15,223.14,,3636.0,624.0,0.84,2264483.0,38.89
42236,2022-08-25,Wisconsin,,,,,,,,,,3597.0,618.0,,,
42237,2022-08-26,Wisconsin,,,,,,,,,,3559.0,611.0,,,
42238,2022-08-27,Wisconsin,,,,,,,,,,3520.0,605.0,,,
42239,2022-08-28,Wisconsin,,,,,,,,,,3482.0,598.0,,,
42240,2022-08-29,Wisconsin,,,,,,,,,,3443.0,591.0,,,
42241,2022-08-30,Wisconsin,,,,,,,,,,3405.0,585.0,,,
42242,2022-08-31,Wisconsin,10931310.0,13051045.0,4263864.0,66.65,187.74,3880908.0,73.23,224.15,,3366.0,578.0,0.838,2271190.0,39.01
